eventID,year,longitude,latitude,depth,magnitude
10356186,2004,96.7035,37.4519,13.0,5.38
10356202,2004,96.7941,37.437,9.0,5.22
10356204,2004,96.6343,37.8462,12.0,3.54
10356236,2004,89.2876,34.0789,33.0,4.28
10356250,2004,92.0732,26.7265,62.0,3.65
10356251,2004,102.2311,-4.5658,49.0,4.28
10356275,2004,110.2967,55.6323,8.0,4.53
10356303,2004,94.0896,24.3741,80.0,3.33
10356307,2004,105.6883,-6.7973,77.0,4.73
10356334,2004,102.496,28.9616,10.0,4.22
10356352,2004,93.8915,22.2087,134.0,3.65
10356374,2004,98.311,20.4937,10.0,3.65
10356414,2004,95.0116,54.7858,15.0,4.96
10356419,2004,102.0859,-2.5002,159.0,3.65
10356431,2004,95.2114,5.3415,76.0,4.32
10356446,2004,88.0927,49.8301,15.0,4.28
10356492,2004,101.5231,-2.7682,100.0,4.44
10356496,2004,93.4228,8.2707,33.0,3.65
10356511,2004,95.818,32.4039,65.0,3.98
10356514,2004,106.1301,-6.9645,62.0,5.16
10356526,2004,89.2975,34.1523,47.0,3.98
10356538,2004,93.8404,23.0105,60.0,3.87
10356556,2004,96.6153,37.5076,10.0,5.54
10356557,2004,96.4952,37.5654,33.0,3.65
10356560,2004,96.7189,36.8984,10.0,3.65
10356564,2004,96.681,37.5994,10.0,4.09
10356565,2004,96.6355,37.6063,15.0,3.87
10356570,2004,96.491,33.1016,38.0,4.09
10356572,2004,92.7916,9.588,33.0,3.87
10356579,2004,97.756,0.374,21.0,6.06
10356582,2004,97.6026,0.1822,33.0,4.19
10356583,2004,97.626,0.1564,26.0,5.26
10356593,2004,107.1736,-10.3182,55.0,4.44
10356607,2004,102.4124,-5.0365,150.0,3.44
10356635,2004,111.2965,-10.6806,90.0,3.33
10356652,2004,89.2099,34.2681,10.0,3.44
10356667,2004,96.6502,37.6602,13.0,3.44
10356671,2004,93.1915,25.1054,48.0,4.28
10356687,2004,111.4367,-8.5948,57.0,4.77
10356706,2004,97.5145,0.2211,24.0,4.56
10356723,2004,106.862,45.4711,10.0,5.08
10356729,2004,109.185,-7.832,110.0,4.44
10356753,2004,95.3269,2.8591,39.0,4.79
10356756,2004,95.3253,2.8275,33.0,3.76
10356757,2004,95.3058,2.8577,33.0,4.09
10356761,2004,102.3059,25.7948,34.0,4.19
10356763,2004,93.8739,24.1843,103.0,3.87
10356783,2004,96.6916,37.6047,7.0,4.19
10356883,2004,94.3805,23.4268,92.0,4.56
10356890,2004,108.933,-7.8115,115.0,4.56
10356946,2004,98.7977,36.7629,15.0,4.4
10356975,2004,96.8236,37.5037,10.0,4.56
10357009,2004,89.238,33.9071,33.0,4.46
10357036,2004,102.7139,-5.178,27.0,4.71
10357038,2004,93.6501,7.3023,65.0,4.95
10357074,2004,109.6632,42.969,26.0,3.76
10357095,2004,96.1865,37.2277,21.0,4.32
10357126,2004,95.8778,19.6713,3.0,3.87
10357198,2004,94.2676,24.1908,121.0,4.09
10357240,2004,107.7843,-9.1723,30.0,4.79
10357258,2004,96.3129,37.3919,42.0,5.08
10357277,2004,89.2786,33.9798,33.0,3.22
10357295,2004,88.7995,48.3984,10.0,4.65
10357307,2004,101.4832,-5.3419,33.0,3.76
10357318,2004,89.2412,34.124,10.0,4.86
10357319,2004,89.2229,34.0451,51.0,4.9
10357320,2004,88.9863,34.0245,10.0,3.98
10357326,2004,89.646,34.16,103.0,3.65
10357327,2004,88.5152,34.3153,15.0,3.98
10357334,2004,89.2478,34.0627,16.0,5.34
10357345,2004,102.5954,-5.2908,55.0,4.71
10357351,2004,89.3654,34.0924,33.0,4.87
10357368,2004,102.7417,-5.1861,38.0,4.89
10357387,2004,95.1095,24.6295,111.0,4.67
10357389,2004,94.1862,23.0947,138.0,4.56
10357402,2004,94.568,24.239,131.0,3.76
10357409,2004,98.003,-0.4683,20.0,4.44
10357419,2004,102.1906,-5.8273,33.0,4.44
10357430,2004,97.1392,27.0498,1.0,4.95
10357435,2004,97.0298,27.0542,53.0,3.76
10357449,2004,105.953,-6.065,119.0,4.44
10357473,2004,97.127,27.1081,54.0,4.4
10357518,2004,102.3653,-5.559,27.0,4.59
10357532,2004,93.1102,31.5327,33.0,4.83
10357542,2004,88.1918,28.048,100.0,4.19
10357544,2004,111.8379,-7.883,177.0,3.65
10357550,2004,98.0314,1.3881,104.0,3.76
10357563,2004,101.9917,-5.5032,35.0,4.44
10357568,2004,102.2146,-5.3384,33.0,4.32
10357569,2004,98.6588,29.0898,9.0,4.83
10357571,2004,111.4366,54.1194,9.0,4.77
10357573,2004,89.2242,26.2822,10.0,4.96
10357574,2004,111.4424,54.1339,9.0,4.4
10357577,2004,98.4887,2.3285,115.0,4.21
10357630,2004,104.4839,35.8053,14.0,3.87
10357682,2004,107.1079,-7.6907,74.0,4.79
10357740,2004,111.3719,-7.0405,250.0,3.76
10357777,2004,89.3005,34.2767,30.0,4.03
10357780,2004,93.8382,32.7572,31.0,4.46
10357783,2004,93.7707,21.9961,66.0,3.44
10357826,2004,93.8048,14.433,6.0,5.14
10357835,2004,107.8762,-7.9476,83.0,4.56
10357838,2004,89.3546,34.0338,75.0,4.56
10357842,2004,89.3736,34.0974,10.0,4.21
10357871,2004,108.4519,-6.6422,212.0,4.56
10357879,2004,111.5487,-8.6143,95.0,4.56
10357896,2004,95.5415,29.6215,33.0,3.98
10357928,2004,103.1034,-4.6179,35.0,4.21
10357936,2004,105.9521,-5.7205,174.0,4.21
10357947,2004,102.709,-5.2111,23.0,4.53
10357964,2004,103.9451,-6.1509,42.0,5.42
10357972,2004,97.9211,-0.7914,33.0,3.87
10357980,2004,111.932,-8.3585,112.0,4.21
10357996,2004,94.4969,24.7829,133.0,3.54
10357997,2004,100.067,39.04,10.0,4.34
10358003,2004,93.7039,10.1497,25.0,4.59
10358031,2004,89.0996,34.1696,29.0,4.77
10358033,2004,95.0433,25.264,80.0,4.9
10358083,2004,101.7749,-2.3069,200.0,3.54
10358094,2004,88.2879,49.9341,8.0,3.51
10358113,2004,94.1561,17.371,27.0,4.83
10358127,2004,95.8288,3.2336,33.0,3.98
10358135,2004,89.6188,29.8564,33.0,4.22
10358139,2004,100.0322,38.9911,4.0,4.46
10358142,2004,93.418,9.4519,100.0,3.98
10358150,2004,96.4478,26.5543,39.0,3.44
10358165,2004,100.2484,39.1411,8.0,3.87
10358183,2004,89.2654,34.2457,66.0,3.76
10358193,2004,104.0282,-5.4651,57.0,4.56
10358206,2004,100.0988,39.1048,14.0,4.53
10358210,2004,94.395,43.1754,24.0,4.78
10358245,2004,111.7977,-10.8587,102.0,3.87
10358300,2004,96.6959,1.8314,10.0,4.56
10358341,2004,93.9621,6.1548,25.0,4.44
10358381,2004,102.0109,25.5711,15.0,4.83
10358389,2004,100.1191,39.111,15.0,4.53
10358403,2004,100.0285,39.0227,7.0,4.79
10358425,2004,97.2078,1.1729,33.0,5.14
10358469,2004,91.5649,53.588,10.0,3.65
10358493,2004,93.9543,22.2942,167.0,3.65
10358504,2004,98.6451,0.3373,77.0,4.67
10358523,2004,95.1827,39.5054,36.0,4.71
10358545,2004,93.8498,10.305,33.0,4.22
10358558,2004,99.628,-0.833,100.0,4.09
10358582,2004,98.1084,-0.064,97.0,3.76
10358584,2004,97.8955,51.2217,10.0,4.34
10358587,2004,94.4075,6.6744,119.0,4.09
10358596,2004,101.8575,-5.0738,100.0,3.54
10358635,2004,94.3625,15.3605,31.0,3.54
10358637,2004,94.271,23.2341,78.0,4.67
10358655,2004,94.8806,22.4902,126.0,4.19
10358656,2004,99.3054,-1.693,86.0,3.87
10358666,2004,95.9691,26.1072,10.0,4.56
10358711,2004,93.3307,21.0534,41.0,4.09
10358740,2004,104.6704,29.0567,37.0,4.71
10358744,2004,89.7467,24.6574,10.0,4.4
10358761,2004,105.0524,29.2629,10.0,3.87
10358770,2004,88.1733,50.082,10.0,4.21
10358776,2004,89.2955,34.1728,12.0,4.53
10358777,2004,95.5874,2.7899,33.0,4.59
10358781,2004,98.6418,-0.6541,33.0,4.74
10358797,2004,88.525,28.5162,93.0,3.87
10358798,2004,109.9681,54.4258,14.0,4.46
10358841,2004,94.052,15.6197,10.0,4.71
10358843,2004,94.3719,24.1864,99.0,4.67
10358848,2004,95.4702,25.2413,33.0,4.96
10358867,2004,108.1424,-7.7356,94.0,4.44
10358878,2004,106.6824,-7.7583,33.0,3.87
10358882,2004,95.7215,26.8022,57.0,4.19
10358891,2004,96.5418,27.8301,28.0,4.59
10358931,2004,105.9351,-7.2766,59.0,4.34
10358985,2004,102.4954,-4.8038,10.0,4.65
10359019,2004,93.9834,22.5262,130.0,3.54
10359025,2004,109.2591,-6.7224,233.0,3.51
10359033,2004,101.9003,-5.7931,29.0,4.19
10359034,2004,102.163,-5.6891,34.0,4.16
10359114,2004,93.7146,21.0013,33.0,3.65
10359175,2004,101.8871,-5.8378,30.0,4.28
10359176,2004,102.1886,-5.6144,33.0,4.09
10359178,2004,94.2099,24.8532,104.0,3.76
10359180,2004,101.9512,-5.7486,32.0,4.3
10359184,2004,102.1193,-5.7209,31.0,4.71
10359189,2004,88.131,30.0139,59.0,4.21
10359207,2004,102.2023,-5.6645,29.0,4.76
10359208,2004,104.0165,-4.7885,33.0,3.87
10359216,2004,101.8834,-5.8865,31.0,4.41
10359266,2004,98.8403,1.0663,109.0,3.98
10359267,2004,94.6371,11.3143,33.0,4.53
10359269,2004,93.7953,13.2526,33.0,4.09
10359270,2004,94.3334,11.0237,27.0,5.2
10359271,2004,94.3654,11.1791,33.0,5.2
10359273,2004,95.415,11.259,33.0,5.03
10359274,2004,94.6546,10.9548,33.0,3.98
10359298,2004,92.5767,11.8625,33.0,3.87
10359319,2004,96.4431,45.8684,3.0,4.46
10359321,2004,96.5052,45.5872,10.0,3.76
10359330,2004,111.6553,-7.9401,149.0,3.75
10359349,2004,94.7165,10.8017,24.0,4.71
10359353,2004,97.4793,39.357,10.0,4.44
10359356,2004,94.6817,11.4363,33.0,3.87
10359357,2004,96.4749,26.5159,81.0,4.79
10359379,2004,102.1643,-5.6509,31.0,4.46
10359405,2004,92.6377,35.7544,6.0,5.31
10359417,2004,94.7459,19.767,33.0,3.87
10359423,2004,96.5576,45.8602,15.0,3.98
10359428,2004,96.4325,45.8808,10.0,3.87
10359444,2004,94.4785,32.2136,33.0,4.09
10359448,2004,102.0595,-4.9675,33.0,4.67
10359455,2004,96.2133,3.5993,109.0,4.09
10359470,2004,95.0253,20.1615,0.0,4.32
10359479,2004,88.0483,29.9757,23.0,4.77
10359500,2004,101.7485,21.8437,8.0,3.54
10359520,2004,89.011,35.6438,10.0,4.4
10359524,2004,92.1671,6.3513,33.0,5.76
10359547,2004,111.3435,-8.8899,74.0,4.56
10359560,2004,94.1342,24.4161,94.0,3.33
10359621,2004,97.2873,2.9506,106.0,4.56
10359628,2004,94.58,32.3187,10.0,4.09
10359634,2004,91.8535,26.9498,95.0,3.33
10359646,2004,89.3188,34.0496,14.0,5.27
10359647,2004,89.41,34.1387,10.0,4.79
10359656,2004,89.2835,34.0419,10.0,4.77
10359681,2004,106.2937,37.7326,0.0,3.54
10359690,2004,89.3519,34.1383,15.0,4.71
10359702,2004,89.3756,34.0385,63.0,3.54
10359720,2004,100.5366,25.6525,13.0,3.44
10359721,2004,102.3278,-5.3771,33.0,4.4
10359740,2004,103.8774,-5.7838,31.0,3.87
10359759,2004,98.7511,2.1498,144.0,3.98
10359763,2004,92.7617,10.1232,30.0,4.09
10359769,2004,100.6461,-3.4699,33.0,4.34
10359774,2004,103.6579,-6.2526,45.0,3.76
10359778,2004,89.1926,34.2385,10.0,4.65
10359781,2004,98.0661,0.9599,51.0,4.44
10359791,2004,100.8559,29.3208,4.0,4.4
10359868,2004,98.995,29.2112,10.0,3.76
10359894,2004,108.8598,-8.666,87.0,4.32
10359911,2004,107.7134,-7.6395,128.0,3.54
10359921,2004,95.4226,4.0476,97.0,4.56
10359925,2004,88.1213,41.8434,34.0,4.09
10359926,2004,102.4144,-5.9605,33.0,3.98
10359944,2004,102.8732,-5.666,41.0,3.98
10359956,2004,92.9347,85.2832,7.0,4.71
10359971,2004,94.6473,85.1748,10.0,4.28
10359990,2004,94.752,-8.808,10.0,5.59
10360010,2004,95.7833,20.347,10.0,4.09
10360041,2004,105.3744,-6.4545,82.0,4.21
10360044,2004,110.7385,-8.7782,33.0,3.65
10360051,2004,101.4383,-3.561,30.0,3.98
10360068,2004,102.7724,-4.9445,41.0,4.77
10360071,2004,96.9656,27.2078,52.0,3.65
10360072,2004,94.3292,24.8425,88.0,3.86
10360112,2004,103.316,-7.1968,26.0,4.65
10360115,2004,108.3012,-9.5109,22.0,4.83
10360187,2004,93.9762,23.7426,88.0,3.22
10360190,2004,93.0289,26.2253,71.0,4.21
10360216,2004,100.6082,-2.1386,33.0,4.3
10360225,2004,94.6808,5.8793,73.0,4.79
10360229,2004,93.8345,23.0506,82.0,3.44
10360238,2004,101.9703,-2.634,108.0,3.86
10360241,2004,94.4912,24.0551,124.0,3.44
10360257,2004,93.2336,13.1502,49.0,4.56
10360258,2004,93.4026,12.9943,67.0,4.21
10360278,2004,105.177,-4.4324,214.0,4.56
10360281,2004,97.0149,27.6251,59.0,3.65
10360291,2004,96.6196,25.3984,55.0,4.65
10360313,2004,109.2324,40.438,10.0,4.46
10360327,2004,100.4066,-0.7396,33.0,4.21
10360331,2004,97.1838,-0.6968,29.0,3.87
10360355,2004,97.3166,1.2556,29.0,5.1
10360358,2004,97.4588,1.3205,33.0,3.76
10360359,2004,97.7324,38.9198,10.0,3.51
10360377,2004,97.3396,1.2661,33.0,3.76
10360398,2004,89.9896,35.8649,10.0,3.44
10360429,2004,95.9377,23.9927,10.0,3.86
10360439,2004,95.9151,2.9312,33.0,4.19
10360446,2004,101.1296,-4.0106,33.0,4.19
10360449,2004,89.751,46.9441,15.0,3.87
10360514,2004,98.2875,51.0248,24.0,4.34
10360515,2004,94.2789,6.6508,71.0,4.79
10360539,2004,98.0166,51.0224,10.0,4.59
10360544,2004,98.031,51.1145,15.0,4.71
10360549,2004,98.0848,51.1047,28.0,4.89
10360551,2004,98.1028,51.1155,10.0,4.46
10360554,2004,88.1745,29.9506,66.0,3.87
10360560,2004,98.0814,50.9989,10.0,4.89
10360574,2004,100.5796,25.5823,14.0,3.65
10360598,2004,106.1766,38.1905,10.0,3.98
10360602,2004,92.7264,9.6452,47.0,4.21
10360637,2004,110.4502,-8.1484,33.0,4.4
10360647,2004,98.1606,51.026,15.0,4.71
10360651,2004,95.3519,25.2236,57.0,4.09
10360654,2004,98.1275,51.0932,10.0,4.22
10360701,2004,103.5952,-5.2495,66.0,4.09
10360702,2004,108.0779,-6.1391,306.0,3.98
10360705,2004,104.065,-2.571,580.6,7.28
10360713,2004,95.0521,12.3619,19.0,5.58
10360748,2004,103.5294,-2.5455,624.0,3.75
10360749,2004,98.146,51.08,10.0,4.59
10360752,2004,98.91,52.0699,33.0,3.28
10360805,2004,96.1529,3.6094,33.0,3.76
10360819,2004,101.6569,-3.4366,93.0,4.79
10360849,2004,105.3178,-5.5985,13.0,5.08
10360854,2004,94.965,12.363,23.4,5.78
10360855,2004,94.9413,12.312,20.0,5.07
10360857,2004,94.8008,12.1778,18.0,5.2
10360858,2004,94.9694,12.2965,19.0,4.84
10360890,2004,94.5791,12.6721,20.0,4.21
10360894,2004,94.7059,12.0605,33.0,3.87
10360897,2004,95.0293,12.3855,23.0,5.46
10360898,2004,95.0181,12.3324,23.0,4.56
10360907,2004,95.0639,12.3536,33.0,3.98
10360909,2004,94.948,12.2675,18.0,4.77
10360912,2004,94.8735,12.2085,17.0,4.65
10360913,2004,94.3928,11.9009,10.0,3.98
10360915,2004,94.6963,12.2796,33.0,3.98
10360931,2004,94.8573,12.0833,20.0,3.98
10360937,2004,95.6555,13.1002,19.0,4.32
10360965,2004,95.6102,12.2478,33.0,3.87
10360991,2004,95.0136,12.2842,20.0,4.96
10360994,2004,94.96,12.2506,22.0,4.71
10360996,2004,94.9407,12.0649,21.0,5.02
10361027,2004,95.0501,12.3694,23.0,4.65
10361034,2004,102.0225,37.0073,29.0,4.21
10361058,2004,103.6937,-5.9339,46.0,4.53
10361081,2004,100.8472,-2.8786,33.0,4.16
10361094,2004,102.2499,-5.0457,150.0,4.09
10361100,2004,102.6564,-5.4608,42.0,5.54
10361129,2004,105.1997,-5.6881,17.0,4.09
10361136,2004,105.2816,-5.6331,33.0,4.65
10361138,2004,105.2834,-5.6278,33.0,4.22
10361143,2004,105.3365,-5.556,33.0,4.56
10361144,2004,105.0516,-5.6966,33.0,3.98
10361146,2004,104.8083,-5.9579,18.0,4.83
10361149,2004,94.8151,12.1729,24.0,3.86
10361161,2004,105.3632,-5.5711,60.0,4.46
10361166,2004,95.1252,19.8166,81.0,4.21
10361194,2004,93.5814,9.7335,27.0,4.46
10361200,2004,90.1038,25.6677,10.0,4.21
10361210,2004,94.9927,19.9613,87.0,3.65
10361225,2004,91.5404,7.1191,33.0,3.87
10361236,2004,96.2317,27.2331,46.0,3.76
10361299,2004,106.098,37.7598,33.0,4.16
10361301,2004,94.5068,11.9904,20.0,4.21
10361308,2004,101.6382,-4.7986,33.0,3.98
10361312,2004,97.8627,51.3009,10.0,3.54
10361313,2004,106.2407,38.0708,15.0,4.53
10361314,2004,93.9307,23.0765,79.0,3.65
10361315,2004,110.6441,-8.5601,73.0,4.19
10361319,2004,94.5709,23.3248,119.0,4.3
10361325,2004,108.799,54.7897,10.0,4.32
10361334,2004,95.0596,12.313,10.0,5.7
10361335,2004,94.852,12.311,21.2,5.56
10361340,2004,108.8349,54.812,15.0,4.34
10361344,2004,102.8151,-4.3854,33.0,4.89
10361345,2004,94.9137,12.2848,24.0,4.59
10361352,2004,94.4622,12.3879,33.0,3.98
10361363,2004,95.1744,12.4329,33.0,3.98
10361376,2004,94.1539,22.5447,96.0,4.21
10361389,2004,95.648,-6.253,25.1,5.56
10361392,2004,94.8857,12.8693,10.0,4.22
10361396,2004,105.403,-5.5995,33.0,4.59
10361397,2004,105.7346,-5.1492,33.0,4.09
10361413,2004,103.5738,-6.305,18.0,4.77
10361426,2004,95.8386,12.3568,24.0,4.59
10361432,2004,102.7071,-5.4643,53.0,4.71
10361435,2004,95.6005,19.8571,24.0,4.77
10361438,2004,95.7984,20.0327,10.0,4.44
10361440,2004,93.915,23.2164,58.0,3.87
10361467,2004,91.9028,27.7861,14.0,4.77
10361478,2004,95.0579,12.2768,21.0,4.53
10361481,2004,101.7963,24.9466,12.0,3.33
10361511,2004,89.1545,30.0622,38.0,3.76
10361534,2004,103.78,27.16,15.1,5.35
10361535,2004,103.8105,27.0969,8.0,4.79
10361537,2004,103.5899,27.1291,10.0,4.44
10361539,2004,103.493,27.1962,6.0,4.77
10361541,2004,103.5665,27.1994,6.0,3.33
10361542,2004,103.4888,27.1689,10.0,4.77
10361552,2004,94.8239,20.9978,89.0,4.09
10361569,2004,107.6793,41.1389,14.0,3.87
10361596,2004,103.6019,27.1232,10.0,3.63
10361597,2004,94.3433,23.8354,91.0,3.98
10361598,2004,101.4233,27.2563,10.0,3.51
10361635,2004,90.8116,25.4682,10.0,3.98
10361637,2004,93.8039,23.2719,63.0,3.98
10361666,2004,107.4613,-6.8465,33.0,3.98
10361669,2004,95.4211,23.4636,23.0,4.21
10361675,2004,93.6944,23.0083,57.0,3.65
10361759,2004,105.4052,-6.9866,100.0,4.32
10361775,2004,109.2984,40.44,20.0,3.76
10361783,2004,98.8547,1.0892,111.0,4.67
10361826,2004,94.9335,21.5203,69.0,3.65
10361862,2004,93.1172,29.8101,39.0,3.4
10361865,2004,103.9269,31.221,30.0,4.67
10361894,2004,99.299,24.6517,10.0,3.33
10361909,2004,109.7796,-8.3447,61.0,5.18
10361917,2004,99.2516,-0.7848,63.0,4.09
10361931,2004,108.2352,-7.6152,122.0,3.98
10361938,2004,104.4219,44.4274,10.0,4.34
10361961,2004,92.8669,12.6089,41.0,4.44
10361972,2004,94.6685,24.3767,157.0,4.09
10362008,2004,99.2387,24.6708,13.0,3.33
10362030,2004,100.4694,-2.5715,57.0,4.56
10362033,2004,88.135,29.9808,25.0,4.83
10362062,2004,91.2787,51.9305,15.0,3.86
10362071,2004,97.5222,2.232,91.0,4.67
10362078,2004,90.8883,50.4123,1.0,3.87
10362080,2004,104.324,24.1486,11.0,4.65
10362087,2004,98.3615,40.2944,10.0,3.4
10362089,2004,102.2786,-5.3461,33.0,3.87
10362099,2004,93.7826,21.5107,74.0,3.54
10362102,2004,105.7624,-5.6378,200.0,4.67
10362119,2004,104.301,24.2194,10.0,3.98
10362129,2004,93.4342,10.4693,105.0,4.21
10362137,2004,94.4059,23.2833,91.0,4.21
10362138,2004,94.5192,22.5813,128.0,3.44
10362154,2004,88.2203,49.6727,26.0,4.16
10362162,2004,93.7873,23.1516,84.0,4.67
10362167,2004,98.8159,51.2266,10.0,4.65
10362168,2004,110.7046,-7.544,160.0,3.76
10362174,2004,92.209,32.5308,8.0,5.55
10362196,2004,103.4742,25.8628,10.0,4.34
10362228,2004,97.1357,1.9987,33.0,4.44
10362230,2004,92.2784,32.4955,41.0,4.53
10362241,2004,102.6522,-4.626,33.0,4.32
10362243,2004,96.5361,37.4734,11.0,4.71
10362262,2004,100.9827,0.197,10.0,4.09
10362264,2004,104.9731,33.8083,6.0,4.63
10362275,2004,111.6557,-9.0503,87.0,4.32
10362277,2004,94.8665,4.3715,100.0,4.21
10362279,2004,102.3741,26.4729,10.0,3.76
10362316,2004,101.4984,24.6156,10.0,3.65
10362330,2004,98.2229,51.0822,10.0,4.59
10362345,2004,96.3997,27.1239,86.0,3.98
10362374,2004,102.346,-4.4862,33.0,3.98
10362402,2004,101.5092,-4.2487,28.0,4.44
10362437,2004,101.5346,-4.5678,57.0,4.79
10362444,2004,98.798,-0.5911,33.0,4.56
10362460,2004,99.6679,24.4759,12.0,3.98
10362473,2004,95.8569,2.1171,20.0,4.44
10362509,2004,103.4057,27.191,10.0,4.21
10362512,2004,104.0523,31.3554,29.0,3.75
10362584,2004,102.7523,-4.8026,33.0,4.09
10362592,2004,88.2909,49.9801,10.0,4.4
10362604,2004,96.1408,26.6787,109.0,3.65
10362634,2004,100.9684,-5.5198,24.0,3.98
10362652,2004,102.8975,-5.2139,33.0,4.79
10362670,2004,108.3859,-9.0775,137.0,3.98
10362688,2004,111.8314,-8.8648,105.0,3.22
10362775,2004,95.6705,3.0677,32.0,4.32
10362860,2004,111.849,-8.1635,154.0,4.32
10362871,2004,102.1867,-4.0408,72.0,5.37
10362910,2004,98.7,0.0725,59.0,5.16
10362931,2004,100.242,0.5386,181.0,4.79
10362936,2004,103.8332,34.6935,2.0,5.57
10362961,2004,111.7544,-9.314,33.0,4.32
10363023,2004,94.6634,5.6452,193.0,3.86
10363042,2004,95.223,4.7409,80.0,4.56
10363086,2004,93.1474,23.8127,68.0,4.32
10363101,2004,111.1988,-8.549,76.0,3.76
10363135,2004,99.8903,45.048,33.0,4.34
10363172,2004,94.6876,20.0526,103.0,3.86
10363182,2004,110.887,30.7663,12.0,3.98
10363189,2004,104.0002,-6.2146,10.0,4.22
10363216,2004,94.7207,4.1343,33.0,4.19
10363227,2004,99.204,0.3785,33.0,4.65
10363260,2004,94.046,20.7067,118.0,3.98
10363348,2004,111.6087,21.7363,10.0,4.77
10363352,2004,101.9419,-3.3246,94.0,4.91
10363360,2004,93.1021,23.7541,47.0,4.59
10363391,2004,93.5727,14.2037,27.0,4.32
10363392,2004,95.664,15.729,10.0,5.68
10363405,2004,95.7928,15.7996,10.0,4.09
10363413,2004,103.1194,24.8211,12.0,3.33
10363443,2004,103.2102,-5.4688,33.0,4.65
10363445,2004,93.0191,23.8411,74.0,4.67
10363463,2004,103.7018,-5.1399,33.0,3.87
10363473,2004,94.2336,14.4023,111.0,3.98
10363522,2004,93.7304,21.8057,99.0,4.56
10363526,2004,95.8725,3.2062,33.0,3.87
10363530,2004,92.5272,12.4045,33.0,4.09
10363537,2004,103.1598,-5.4731,33.0,4.79
10363613,2004,98.927,1.8515,33.0,4.56
10363618,2004,98.7914,1.8507,33.0,4.32
10363639,2004,95.6252,26.1599,87.0,3.75
10363650,2004,93.6609,7.3712,100.0,4.56
10363680,2004,96.2937,31.0886,38.0,4.77
10363691,2004,96.2799,27.4175,81.0,4.44
10363695,2004,95.1092,11.5704,33.0,4.09
10363708,2004,96.2783,27.4913,109.0,3.87
10363711,2004,93.5998,23.8212,86.0,3.51
10363715,2004,104.319,31.7741,33.0,4.21
10363719,2004,93.6835,23.4783,61.0,3.98
10363742,2004,95.8619,2.4677,22.0,4.83
10363754,2004,108.0692,-7.7351,81.0,5.06
10363760,2004,89.3491,33.9412,14.0,3.98
10363763,2004,95.9765,5.3121,142.0,4.9
10363813,2004,91.9019,26.0802,92.0,4.21
10363835,2004,111.2397,-4.8488,10.0,3.65
10363837,2004,95.5477,29.814,14.0,4.98
10363844,2004,99.1814,24.84,10.0,4.4
10363890,2004,103.6053,48.0767,16.0,5.45
10363922,2004,99.3197,2.0244,63.0,4.44
10363940,2004,107.1826,-6.43,170.0,4.32
10363967,2004,96.225,3.0408,109.0,4.56
10364030,2004,94.9789,24.9026,117.0,4.09
10364080,2004,104.3116,48.0684,10.0,4.83
10364107,2004,102.0991,25.4881,10.0,4.77
10364110,2004,92.3838,32.498,25.0,4.77
10364145,2004,101.0618,33.1679,10.0,4.65
10364191,2004,111.7893,-9.3698,30.0,3.98
10364214,2004,96.2362,1.9565,33.0,4.21
10364215,2004,96.2816,45.7707,10.0,3.4
10364220,2004,96.385,45.9484,10.0,3.98
10364223,2004,106.2843,-7.3492,71.0,4.91
10364224,2004,96.264,2.3375,53.0,4.89
10364229,2004,91.3884,38.0001,29.0,4.16
10364232,2004,97.968,0.2244,35.0,5.08
10364240,2004,97.8378,0.1727,29.0,4.89
10364246,2004,97.7906,0.1618,28.0,4.46
10364262,2004,105.9129,40.0724,10.0,3.86
10364264,2004,96.2841,2.3016,33.0,4.56
10364299,2004,97.7804,0.1709,33.0,4.32
10364312,2004,96.9005,1.9923,47.0,4.44
10364314,2004,96.2147,31.1877,36.0,3.86
10364326,2004,92.2219,52.3914,24.0,4.22
10364329,2004,93.5936,22.4306,33.0,3.33
10364351,2004,101.9437,25.4459,14.0,4.53
10364352,2004,95.6198,25.1765,49.0,4.89
10364365,2004,93.7987,22.9852,37.0,3.22
10364382,2004,94.065,24.1738,68.0,4.87
10364401,2004,103.1658,-4.8407,62.0,5.03
10364468,2004,103.7268,27.4604,33.0,3.44
10364475,2004,88.0604,50.1433,15.0,4.09
10364504,2004,94.8208,25.4554,138.0,3.98
10364514,2004,102.9706,-5.5585,0.0,3.44
10364523,2004,96.4671,45.9214,12.0,4.92
10364527,2004,96.4498,45.9047,15.0,4.59
10364531,2004,96.2175,24.8618,42.0,4.16
10364532,2004,111.3303,-7.5606,100.0,4.09
10364536,2004,97.0685,29.4597,37.0,4.83
10364542,2004,99.5897,-1.8381,44.0,4.09
10364545,2004,89.5371,29.9622,52.0,3.54
10364548,2004,93.2704,23.1447,86.0,3.44
10364560,2004,95.4579,25.7794,149.0,3.33
10364570,2004,106.1149,-7.499,74.0,3.54
10364587,2004,106.8751,30.2364,16.0,4.09
10364601,2004,104.1266,-6.5013,10.0,4.16
10364610,2004,106.1006,-7.8438,1.0,3.87
10364623,2004,111.4736,-8.8664,70.0,4.21
10364650,2004,111.5419,-6.4764,259.0,3.86
10364673,2004,96.3991,45.8937,10.0,3.4
10364682,2004,96.5477,45.8368,10.0,3.4
10364689,2004,96.4744,45.7661,10.0,3.86
10364714,2004,107.3171,-7.0031,51.0,4.09
10364737,2004,96.864,29.4374,60.0,3.76
10364761,2004,95.1817,3.6429,33.0,3.65
